Lat,Long
55.0183428182211,-7.340643155
55.0083335715802,-7.276976541
54.6245905639154,-5.856744141
54.5891333345294,-5.958460876
54.6428514539438,-7.170580672
54.5143136902856,-6.050915858
54.6188577003763,-5.792248576
54.5865669132117,-5.939576033
54.5613172409883,-5.90963422
54.7134813400962,-5.810091745
54.5073052846394,-7.217142277
54.4403627509384,-6.556582485
54.7461188132774,-6.236164858
55.1981975825348,-6.668955407
54.6287099180952,-5.9313436
54.4498854190416,-6.426324818
54.5705266923034,-5.963334755
55.2017115829859,-6.252122309
54.4580050554518,-7.031463765
54.4594031688388,-6.345213901
54.6007595942526,-7.472541201
54.5810365059214,-5.793119405
54.5961358917981,-5.923804218
54.3302636076503,-6.653245418
55.1998306427214,-6.261942796
54.5098986273972,-6.053488646
54.5948430474712,-5.710234917
54.6457318988396,-5.676509968
54.4982935912858,-7.276026805
54.5965642754369,-5.54995254
54.8834638431874,-6.205733244
54.5387746455967,-6.203743085
54.3160915965945,-7.653174281
54.7794298155270,-7.459494129
54.4874467347715,-6.805803404
54.6041805943840,-6.756550732
54.5864051903082,-5.961320161
54.4813394739973,-6.580057188
54.7133755852816,-5.810206082
54.5988407037702,-5.884916379
54.6705659064214,-5.958050179
54.5840213716132,-5.96382155
54.8691232690827,-6.278199241
55.1978262895631,-6.284709185
54.5889101339276,-5.94157729
54.0657554048183,-5.999615315
54.5632102713227,-5.993277588
55.1226372519787,-6.650685229
54.3534499834098,-6.654671059
54.7665589691742,-7.246105927
54.5240119249637,-6.711387934
54.5649576451337,-5.607672966
54.6485414346245,-5.687149597
54.3091289529987,-6.633762342
54.5953711924986,-5.923224182
54.3949174212383,-5.759270621
54.2868323482768,-5.836699319
54.4675852758842,-6.358179444
54.9929262723917,-7.334873261
54.6426534147809,-5.936010987
54.6751494563340,-5.987107332
54.9256742483446,-6.920913807
55.0086633215020,-7.278049054
54.8519209490137,-5.841089586
54.8171785789958,-6.617518374
54.5721975045315,-5.894570815
54.5954631859234,-5.901478537
54.3063510755733,-6.639969009
54.6299698629734,-5.922544925
54.3772245183319,-6.468659298
54.5682879418291,-5.700605507
54.5872176548066,-5.910984032
55.0195641751796,-7.34224902
54.8495688939018,-6.670170926
54.5483070469437,-6.005941432
54.4742013882098,-6.669638056
54.7166289731374,-5.808261306
54.3504318052785,-6.653108669
54.5431802205140,-6.029727791
54.6989014862165,-6.11071704
54.8925133701940,-6.210162747
54.7320845111277,-5.96602622
55.1788087872383,-6.708735009
54.6330684566801,-5.67495551
54.6471837238326,-5.711212033
54.5936270070583,-6.926650734
54.4996252965687,-6.140564237
54.3054712245335,-6.532732373
54.6482309031030,-6.751596305
54.0790090567883,-6.507562737
54.6249906519729,-5.919841125
54.5694871648524,-5.893720867
54.5854638730034,-5.899471147
54.1007054139771,-6.200750633
54.5897657475531,-5.996829804
54.6073672525652,-5.928525993
54.2368094602445,-6.16010541
54.4609801772222,-6.346214366
54.0636638309095,-6.007857562
54.8635324351849,-6.276739849
55.0192335915690,-7.256769036
54.5825125958945,-5.883767174
54.6268976596981,-5.87701795
54.5046772309798,-6.764623161
54.4619477619487,-6.342736162
54.5841941479181,-5.697868294
54.7018415736565,-7.597475671
54.6218600617844,-6.745174139
54.0794563864389,-5.954625814
54.5983339166084,-5.958990785
54.5649957980365,-5.904652566
54.2967819763583,-7.46338169
54.5932356557652,-5.901005144
54.5503954598528,-5.843356806
54.4866087107685,-6.416319014
54.5957494352243,-5.913874053
54.4845618720491,-5.982333497
54.1856100400426,-6.361502596
54.8779425976645,-6.29709678
54.5993208046061,-5.930342946
54.3435858308825,-7.630509057
55.0089947842481,-7.276386338
54.4164561750988,-7.626372259
54.9408372257936,-7.216180928
54.4482356086348,-6.69667273
54.5948297023333,-5.807491445
54.2143317426750,-5.891683145
54.6908827293995,-5.947537467
55.0514300786118,-6.953004761
54.5047907217188,-5.894056344
54.5880878099127,-5.847352422
54.5795252926967,-6.028143933
54.1517661231224,-6.346553708
54.4608851056769,-6.345832653
55.0068386450742,-7.319920512
54.7775674117646,-5.725893742
54.6596390467365,-5.914226814
54.4328055263122,-6.124328018
54.6503010104033,-5.57547975
54.8827714857247,-6.347490229
54.7239146674089,-6.157408324
54.6028013355547,-5.90080688
54.6248613812940,-5.923300908
54.5186582920457,-7.368827624
54.5058607675826,-5.795353154
54.9229466697515,-7.187971688
54.4875722200665,-6.025320166
54.7450259157419,-6.426312259
54.7450530557252,-6.426326735
55.0716422907867,-6.498994689
54.6005940713167,-5.918145225
54.6112092091835,-7.301014985
54.5076817574768,-6.047510588
54.1128841776661,-6.260262057
54.8629294415249,-5.84930192
54.6671899507095,-5.635242433
54.5481650403347,-5.840723304
54.6855035391821,-6.080308795
54.5726226545904,-5.894734474
54.2951529329102,-6.781626358
54.5524839161942,-5.734962461
54.6590685989741,-5.701104786
54.3723579992097,-7.632773948
54.5888242355111,-5.83725696
54.4273155026056,-6.458285604
54.5741048328927,-5.915985539
55.0445629462020,-7.011583278
54.8506993825741,-7.264511478
54.6352827015865,-5.919563368
54.6006290756705,-5.915481576
54.5741569199769,-5.985888257
54.5958360724459,-5.93147915
54.3287675466785,-5.715825324
55.0520880179268,-7.270899435
54.5948910063200,-5.798497675
54.6015534161781,-5.877687497
54.7136728025788,-6.189623239
54.6341572590251,-5.937277902
54.5497094098057,-6.637121807
54.3843139894683,-5.677977849
54.5951838051394,-5.905578024
54.8937821779413,-6.188486818
54.5915417916367,-5.93414153
54.8684176889090,-6.280394571
55.0459377891729,-6.948407763
54.4912379815811,-6.637633026
55.0406154210937,-6.943744968
54.8221227203772,-6.695702381
54.4499986012300,-6.794637533
54.2159421795894,-5.889745932
54.1824134059586,-6.459663515
54.5579260657904,-5.908895637
54.4699930365574,-6.325442975
54.6427003271173,-5.836301904
54.6349422740007,-5.720558723
54.6178854739224,-5.938333721
54.5158731981109,-5.88295314
55.0160954276093,-7.337022051
54.5317693906084,-6.797264526
54.1698919046877,-6.341558193
54.6191221741026,-5.860499953
54.4170573023891,-7.665938284
54.5996747829721,-5.927926275
54.5917176431110,-5.96359218
54.8727380800781,-6.487547663
54.4150586233244,-5.742148976
55.2004882629221,-6.512714814
54.5895712770502,-5.847908504
54.8993754133716,-6.284749591
54.4268764759977,-5.933931054
54.5289990981444,-7.226705131
54.6815612493466,-5.910512819
54.7003071656136,-6.046395257
54.5658927182460,-5.64524153
54.1912687790586,-6.350844906
54.1874024594783,-6.377088553
54.5634282711118,-5.980464661
54.5992344880485,-7.307269932
54.4228680925567,-6.44356909
54.3556982483038,-6.271196441
54.5878967084894,-5.903492177
54.4618585661680,-6.29500763
54.5958295056342,-5.954876222
54.2921649704340,-7.463518542
54.5760246998305,-6.020657223
54.6115180901893,-5.956519632
54.6542845981648,-5.93049341
54.4166760867576,-6.220380209
54.4193968184917,-5.892121594
54.4871160271307,-6.212444506
54.3116385296629,-7.423917378
55.0219164487420,-7.315975341
54.5917268807665,-5.963607192
54.6211834383109,-5.941000395
54.7126214289897,-5.814219595
54.4880713704372,-6.211430564
54.6201741468190,-5.938186978
54.6291384196931,-5.920171388
54.4440249086102,-5.455493713
54.4689077280923,-6.341205343
54.5168628367678,-6.036323545
54.3539671361840,-5.738902298
54.7019009857653,-5.881416614
54.5882450435305,-5.957468757
54.6942187259119,-5.940280257
55.0169785754872,-7.332614642
54.4877677045765,-6.065173801
54.4670536883913,-6.517160491
54.3439396141486,-7.631628337
54.6273274465290,-5.960000927
54.5757704624998,-6.024891817
54.5944746195246,-5.924383925
55.0089686756813,-7.276527476
54.2566992280611,-5.612824704
54.5851584836593,-5.922893111
54.6242540262906,-5.975484697
54.4150354188611,-5.675593807
54.1848776226188,-6.390468932
54.2121472791231,-6.329809201
54.5101435478870,-6.03973425
54.5949526676082,-5.986702984
54.1005719285173,-6.241545229
54.2054395639637,-6.353590854
54.8181891356764,-6.250340499
54.8847021915628,-5.855030247
55.0460908703857,-6.948450685
54.6891048301205,-5.904572631
54.0797643420017,-6.605677309
54.6081041592326,-5.605714483
54.6698325574800,-6.179096005
54.8508197883752,-5.826713251
54.1759910361207,-6.345357416
54.6480361487176,-5.660387802
54.5127258799842,-6.043841725
54.5578622005953,-5.961461783
54.5699638247232,-5.947048113
55.0667706626165,-6.930017162
54.8522182482236,-6.253258439
54.5912260276833,-5.954689238
55.0192063598481,-7.256722639
54.6884256611301,-5.925142034
54.1790712015236,-6.334160339
54.5521351445793,-5.90863556
54.5971398883859,-5.931536828
54.7126951980407,-5.814324258
54.4987075797624,-5.779605909
54.5775982471251,-7.243553275
54.5272985414978,-5.481182749
54.6038288449135,-5.947077041
54.8561074092524,-5.831988709
54.6051551503094,-5.928421683
54.9851571813740,-7.295185149
54.3608827589710,-5.857363665
54.6403047871677,-6.729767612
54.4787577944744,-6.816609145
54.5521928300210,-6.000759082
54.8617815193674,-6.270491186
54.2975616038600,-5.771123188
54.8547373371586,-6.557903645
54.2729756437203,-7.209020667
54.4630028478499,-6.083061835
54.8575913412727,-6.767216899
54.5167533618526,-5.548696132
54.4207977415340,-5.945238265
54.5941685829489,-5.98763913
54.5850483205870,-5.889019279
54.5486049174171,-6.07646734
54.5482632870969,-6.028478096
54.6048588759634,-5.946885888
54.4131336836938,-6.454427918
54.4022951501250,-6.139581546
54.4551376853701,-7.031269373
54.1979951400141,-6.728435972
54.9621987000526,-5.965997518
54.6153800585116,-5.95058242
54.5564948497971,-5.522533302
54.6047551215562,-7.278888714
54.3308978109567,-5.715384316
54.8442799893952,-6.693555384
54.4695495977706,-7.607041048
54.2171465163639,-7.464599331
54.5993254039097,-7.305891339
54.5594666238457,-7.183666785
54.6006320058589,-5.915651662
54.5588183228541,-5.996631704
54.5114267899763,-6.768402951
54.5781371181651,-5.98264483
54.5548767571688,-6.026860469
54.7734916602553,-7.459402419
54.5152325223079,-6.288414095
54.6023890156799,-5.967702284
54.4249262766478,-6.339747117
54.5959668890507,-5.875254697
54.6471437116714,-5.626087635
54.8653597503939,-6.53942573
54.8879158439766,-5.858428647
54.6103691058284,-5.921763679
54.5983902666615,-5.881767322
54.5361388326362,-6.053753721
54.7170184516397,-5.801985462
54.6031013338799,-5.9349489
54.4058006807231,-5.770521834
54.5795882473745,-5.834791969
54.1512686484153,-6.346313331
54.3257818239531,-5.719019378
54.6894846310356,-5.950399797
54.6031264786478,-5.91649921
54.5086942694825,-6.770029074
54.3492413297527,-6.405812504
54.3760815548976,-6.703115253
54.4420813404141,-6.115887937
54.6272745761763,-6.13787174
54.4775323213612,-5.512775484
54.6322553573713,-5.544166111
54.7417368807353,-6.296001016
54.4666596578992,-6.373440032
54.4674026003912,-5.826562003
54.5806842853994,-5.935510953
54.7124942425556,-5.816135263
54.5150499351426,-6.054787895
54.3065881365416,-6.527069515
54.4806137219831,-6.226645778
54.3990769226965,-5.651932544
55.0683424052118,-6.514866503
54.4610653301416,-6.345871648
54.4367564787079,-6.413758391
54.6940083134858,-5.939530861
54.5052667486558,-5.46666529
54.6024773372509,-5.938400821
54.8144780963061,-6.513713234
54.7935644914248,-6.195227228
54.8577779406290,-5.832958126
54.8083386128295,-6.260067796
54.4450253621589,-6.34699635
54.5695790101862,-5.99263986
54.6024071350013,-5.953849937
54.1779132775603,-6.270520956
54.6115318748556,-5.864690987
54.5437600064947,-5.485021316
54.3436541715952,-6.223276138
54.5979893391147,-7.311035289
54.6365054931686,-6.74362344
54.6021093955765,-5.806094079
54.5927154863050,-5.944495333
54.6151078414894,-5.937204738
54.6660902546696,-6.255678136
54.7425295767279,-5.990008681
54.4552249679447,-6.320448675
54.1782876007372,-6.240545785
54.6003513976401,-5.925988376
54.7525250876514,-6.001147995
54.5865556697920,-5.994512134
54.5939591431699,-5.702949801
54.4726875118994,-6.077903579
54.4691536633812,-5.823507242
54.4979691131975,-6.072703337
54.6192072115291,-5.775027539
54.7659175667973,-5.965276768
55.0436755060037,-7.274618998
54.5343701305194,-6.70044821
54.3790347848145,-6.330118511
54.5486672728627,-6.076433493
54.6473598664767,-7.293609566
54.5375166154945,-5.776725748
54.6533691062880,-5.639330883
54.5173303953583,-5.723364061
54.4835943201346,-6.019431982
54.8204460541068,-5.94291406
54.3362193816464,-6.519767983
54.6338155859456,-6.516254173
54.6000976472397,-5.932686781
54.4968603039478,-5.938026609
54.5558339655607,-6.011247386
54.5579310363507,-5.908663486
54.4455691332393,-6.659082219
54.6834393441118,-5.919922374
55.0072837072042,-7.324023427
54.5942192744528,-5.928358127
54.8406373379368,-6.653700494
54.6090738998716,-5.528812961
55.0009577823484,-6.922503191
55.0089770066549,-7.276417918
54.3980894151944,-5.646444822
54.8642940082025,-6.282299044
54.4635658479124,-5.851675828
54.1849708719987,-6.34368128
54.7534383641706,-6.610372457
54.4127018534890,-5.535314914
54.3651244662331,-6.595871206
54.5918161543427,-5.898942952
54.8318356536564,-6.307318495
54.1948873351876,-6.102943853
54.5928782679019,-5.929277238
54.7497331128883,-6.044807528
55.0300558913474,-7.350599769
54.7212367031811,-6.221104085
54.4420124685838,-5.461492679
54.6410611271337,-5.654235389
54.5994486223704,-5.879607672
54.5807930616773,-5.989984695
54.6057058223860,-5.879297779
54.5842155050494,-5.936569888
54.5595136195681,-6.866318292
54.6325526931376,-5.668696453
54.4927071298662,-5.510032162
54.4377747813218,-6.256272726
55.0039226475486,-7.061280542
54.5795795795683,-5.876881278
54.3467681857653,-7.646211331
54.7438925849458,-6.415175264
54.4163333402665,-6.497225432
54.3142317166849,-6.198051242
54.5817673711603,-5.947413476
54.5733370571253,-6.020586479
54.5069277967540,-7.171299675
54.5666458727862,-5.901877319
54.5749414032748,-5.98335953
54.3546938418374,-6.656645369
54.5962835735998,-5.956756779
54.1764552501344,-6.33861522
54.6149553388910,-5.861136672
54.3913018167108,-5.66896028
54.5939603479660,-5.777085688
54.6213657000512,-5.777092972
54.9951484226144,-7.308118815
54.0778188323546,-6.182748179
54.6164319856609,-5.925835944
54.8799605181715,-6.443431326
54.6553700800985,-5.755399612
54.1199809710271,-6.57207114
54.5748458245847,-5.956252366
54.4420271710252,-6.797075901
54.5139298773169,-5.890003142
54.5215193685143,-6.12590004
54.7618578261599,-6.288723454
54.5924377144032,-5.944540274
54.6135286963000,-5.947904446
54.4821884111198,-6.533045167
54.2146076248715,-5.886916405
54.5580116677709,-5.909169531
54.5949465749414,-7.31148892
54.6493892039174,-5.919043966
54.7778189878643,-5.721107542
54.5996740907030,-5.930510725
54.8117157140116,-6.696162226
54.5849229527755,-5.92278134
54.1794346051085,-6.351423242
54.6043834601970,-5.873577967
54.5952096109919,-5.868980738
54.5326676374431,-5.895880738
54.5952758762773,-5.949240569
54.5723659598079,-5.970124957
54.8725197143907,-6.490936346
54.6692071210932,-5.901691168
54.6060839112971,-7.271266964
54.3419953072319,-7.627448256
54.2095036602074,-5.891009398
54.6716971404502,-5.957466296
54.5594776001306,-5.994666858
54.6009429675209,-5.855804934
54.4350554221766,-5.803243792
55.0117578151699,-7.347175518
54.6689872332342,-5.955013556
54.0755701924274,-6.180218442
54.6963674599050,-6.664982277
54.5801536221937,-5.912443848
54.5723839148138,-5.970124065
54.3498308118771,-6.275564806
54.5121071862331,-6.209731631
54.7502360276791,-6.310771998
54.6330953864337,-6.756163952
54.7166516754157,-6.202635282
54.0709266051511,-6.092789959
54.4895169300756,-6.225380616
54.6755130514915,-5.916172594
54.9955666322350,-7.326611067
54.4242703755623,-7.139305543
54.5735209440484,-5.698423852
54.3415618172919,-6.573179195
55.0415259913568,-6.376267632
55.0439914664284,-6.38128382
54.8672766757964,-6.533001307
54.2219714779686,-6.49219805
54.6402964561161,-6.729829827
54.5725422104759,-7.277617756
54.3721400772990,-6.357359272
55.0391020738761,-7.329196637
54.4407236139589,-7.108905423
54.8753413444208,-6.278276833
54.4664388526594,-6.332205082
55.0727756621708,-6.518177876
54.5957206080894,-5.910641442
54.5954473239613,-5.921378905
54.6565260778314,-5.675242807
54.6050055856862,-6.12184863
54.1265419937302,-6.036661261
54.7061065522435,-6.179937533
54.5953449073280,-5.94589475
54.7195430723956,-7.400919502
55.1231796084726,-6.471494297
54.5362696477957,-7.172852434
54.4479470423821,-6.689929578
54.5961905509752,-5.923847858
54.6024578763266,-5.93304691
54.6442729035847,-7.335438336
54.5208781498283,-6.029087702
54.9338270136566,-7.347830666
54.6057437455249,-5.925017609
54.8557750219354,-6.276447832
54.5925744932399,-5.663492521
54.5958246320089,-5.874828828
54.4311481553466,-6.428723025
54.6815150430054,-6.224051588
54.4265550770390,-6.45783649
54.5419275938482,-6.237276178
54.2943572714583,-5.907164593
54.6481174994111,-6.165441708
54.6390165836098,-6.000371878
54.6546386768735,-5.930707854
54.2183106480888,-5.901875834
54.8955005842925,-6.282015012
54.9319579232027,-6.579026447
54.6984692605095,-5.851856435
55.1329474641981,-6.371193461
54.6130595239289,-7.352647635
54.9541414963878,-7.23746172
54.5948905965024,-5.986752468
54.4210672494534,-6.205044523
54.9915331786611,-7.320116994
54.5609801103185,-7.663076722
54.4824639872915,-6.554420665
54.6076205582804,-5.931252828
54.8642142540871,-6.333297027
54.9266341247543,-6.479847417
54.8729041722752,-6.317188052
54.5720547892571,-5.960706809
55.0531762910887,-6.904420574
54.6123346107669,-7.356528481
54.4787519455675,-6.231416757
54.8665026783059,-6.277127144
54.9228186195395,-7.413934247
54.5950160411658,-5.86462719
54.6680228384187,-7.473963136
54.5985772801612,-5.885781179
54.9909048469266,-7.285726345
54.9532842305588,-6.235513563
54.6542657035210,-5.656341365
54.2131530743734,-5.889029679
55.1381323452150,-6.666925652
54.6064205788090,-7.266030334
54.6949455504679,-6.671294949
54.5635892061158,-6.02008487
54.5455275976994,-5.903765347
54.9744282385486,-7.259830295
54.6517435677062,-5.581112051
54.5933662598814,-5.931016406
54.8354132072666,-6.681920144
54.9621749720663,-6.869757793
54.5949803468749,-5.863623251
55.0816493047095,-6.525413245
55.0047205287288,-7.275134928
55.2041753946599,-6.608958309
55.1345340680855,-6.663188364
54.3418240542924,-7.627265302
55.0085230380839,-7.319141777
54.5886266292486,-5.969996828
54.7403839897864,-5.80023836
54.5959240168142,-5.934523089
54.5762569233190,-6.016732971
54.3444447184381,-6.646369218
54.5842138397890,-5.918640616
54.5949307586631,-5.710121672
54.0542155690927,-6.576863183
54.7569150186748,-6.614292075
54.7672547899650,-6.345505716
54.6070951710744,-5.926279975
54.4094409483897,-6.461451691
55.2027347375026,-6.246422691
54.4579213376326,-5.440364307
55.1822565351815,-6.717932686
54.7552716718881,-6.463039544
55.1105915387894,-6.771283146
54.5356084777237,-5.7339661
54.7052352977920,-5.841258114
54.6322406397254,-5.984039722
54.6000218257175,-5.915698322
55.0296544087475,-7.219608133
54.4867169165287,-6.209761327
54.5462365015443,-6.025407601
54.6445336248437,-6.745033258
54.5084424496462,-6.780643146
54.8407966606673,-6.127737713
54.8069785556497,-7.473340355
54.7564421290707,-7.461462566
55.0106988691243,-7.345692211
55.0402236380761,-7.2772154
54.3533425575681,-7.636619429
54.5699825662546,-5.947093563
54.7693230693185,-5.786313006
55.1054467661723,-6.394045747
54.5801678675369,-5.968159227
54.6766586194949,-5.912780349
